"105000046","24","38","27","12","35","10","06"
"105000047","03","21","14","36","10","23","03"
"105000048","02","19","11","31","09","35","04"
"105000049","06","07","09","32","02","21","04"
"105000050","31","12","33","08","15","05","05"
"105000051","27","14","29","26","19","18","06"
"105000052","06","23","22","31","16","34","08"
"105000053","34","33","29","21","01","31","02"
"105000054","27","05","02","17","11","23","02"
"105000055","38","05","14","10","34","31","02"
"105000056","07","36","37","27","25","31","07"
"105000057","09","26","30","14","37","01","06"
"105000058","20","23","38","29","22","13","08"
"105000059","26","14","06","31","05","38","06"
"105000060","21","08","17","37","03","06","01"
"105000061","26","35","01","18","38","22","02"
"105000062","32","06","17","38","14","18","02"
"105000063","21","01","02","12","35","16","03"
"105000064","01","22","37","31","35","33","03"
"105000065","08","38","14","30","28","05","05"
"105000066","08","01","22","17","26","24","06"
"105000067","16","26","29","23","33","12","07"
"105000068","31","13","01","33","30","37","08"
"105000069","08","32","34","29","07","23","05"
"105000070","18","21","37","14","29","10","05"
"105000071","07","04","21","35","25","37","04"
"105000072","18","27","31","10","21","33","03"
"105000073","09","11","36","13","33","23","03"
"105000074","17","04","37","03","29","06","07"
"105000075","31","15","07","12","08","18","06"
"105000076","25","19","24","37","15","14","06"
"105000077","10","20","05","22","36","11","06"
"105000078","13","02","06","37","28","20","02"
"105000079","32","07","26","02","36","27","02"
"105000080","05","34","14","33","19","07","03"
"105000081","20","29","38","07","34","11","04"
"105000082","05","02","10","36","33","06","03"
"105000083","01","20","06","10","23","35","06"
"105000084","23","13","29","24","04","19","05"
"105000085","01","08","05","27","06","14","04"
"105000086","26","12","31","05","33","11","07"
"105000087","15","24","10","27","34","20","08"
"105000088","21","04","26","05","14","36","05"
"105000089","30","09","29","19","34","22","04"
"105000090","29","04","27","01","05","15","04"
"105000091","05","17","13","15","30","06","07"
"105000092","08","07","29","28","38","37","01"
"105000093","28","23","32","10","14","36","02"
"105000094","10","28","01","16","15","07","02"
"105000095","18","13","30","36","32","26","03"
"105000096","18","38","05","27","34","12","05"
"105000097","32","30","23","13","33","35","08"
"105000098","22","08","01","30","16","18","06"
"105000099","26","11","20","31","05","15","04"
"105000100","02","33","13","36","09","04","06"
"105000101","34","06","12","28","23","09","05"
"105000102","38","10","29","32","16","09","06"
"105000103","36","11","24","31","22","07","03"
"105000104","21","17","08","15","31","11","07"
"106000001","31","04","09","34","21","07","02"
"106000002","18","13","07","24","37","29","07"
"106000003","35","24","15","04","36","08","06"
"106000004","31","02","17","07","32","10","03"
"106000005","16","20","24","15","23","18","03"
"106000006","26","07","36","03","25","35","05"
"106000007","24","08","02","07","05","15","07"
"106000008","08","02","38","17","24","16","05"
"106000009","08","03","10","07","18","31","04"
"106000010","37","10","20","30","09","01","03"
"106000011","21","02","33","15","34","20","03"
"106000012","36","28","25","01","30","03","02"
"106000013","25","21","22","04","33","09","07"
"106000014","20","06","14","24","12","15","07"
"106000015","35","16","38","17","24","12","04"
"106000016","06","01","29","02","16","11","07"
"106000017","18","32","37","25","38","20","01"
"106000018","19","03","28","14","08","34","02"
"106000019","23","11","07","26","25","06","04"
"106000020","32","18","20","06","07","24","07"
"106000021","05","32","13","30","23","14","02"
"106000022","08","11","02","21","15","20","02"
"106000023","35","03","04","38","29","27","02"
"106000024","07","18","14","29","08","15","02"
"106000025","34","35","38","05","22","12","02"
"106000026","12","37","10","31","16","05","07"
"106000027","33","26","15","01","13","22","06"
"106000028","02","37","01","33","07","36","05"
"106000029","12","18","06","10","38","08","03"
"106000030","19","07","09","37","30","01","04"
"106000031","34","23","11","35","02","24","04"
"106000032","16","35","24","19","01","14","08"
"106000033","35","24","12","06","01","25","06"
"106000034","06","24","04","18","26","11","04"
"106000035","07","23","16","04","17","02","01"
"106000036","13","09","04","14","19","37","02"
"106000037","17","07","38","03","14","26","07"
"106000038","28","12","04","06","37","29","03"
"106000039","12","27","11","31","06","14","04"
"106000040","04","30","32","15","17","01","03"
"106000041","05","10","11","36","02","38","03"
"106000042","15","24","07","22","26","34","01"
"106000043","01","20","08","37","13","11","01"
"106000044","05","01","34","08","31","35","02"
"106000045","04","16","15","02","25","36","03"
"106000046","26","11","09","29","01","08","04"
"106000047","20","09","07","15","30","31","05"
"106000048","13","23","08","28","35","34","02"
"106000049","21","06","13","30","24","09","05"
"106000050","20","03","12","06","18","35","02"
"106000051","31","27","17","37","20","19","03"
"106000052","36","07","04","19","25","20","08"
"106000053","32","07","31","08","11","03","03"
"106000054","12","21","30","34","08","35","05"
"106000055","14","05","28","16","21","22","05"
"106000056","33","30","16","18","19","13","03"
"106000057","11","25","10","38","06","32","03"
"106000058","22","13","15","35","10","09","03"
"106000059","19","32","25","34","05","29","08"
"106000060","15","11","34","17","26","29","01"
"106000061","29","35","01","38","09","08","01"
"106000062","18","25","37","17","01","21","01"
"106000063","06","22","07","25","37","04","04"
"106000064","30","05","32","22","01","12","08"
"106000065","08","19","01","13","35","30","05"
"106000066","11","09","13","12","24","30","04"
"106000067","17","31","20","01","26","03","02"
"106000068","30","22","15","12","17","04","03"
"106000069","15","04","17","10","28","16","01"
"106000070","18","05","02","14","08","09","04"
"106000071","10","14","15","18","08","29","02"
"106000072","12","22","07","14","03","02","04"
"106000073","03","34","32","26","21","01","02"
"106000074","25","13","26","05","22","31","05"
"106000075","26","37","08","22","04","02","01"
"106000076","04","23","06","11","18","16","04"
"106000077","04","15","03","34","16","24","04"
"106000078","04","25","34","01","36","18","01"
"106000079","03","34","13","38","26","17","08"
"106000080","30","07","12","08","06","28","01"
"106000081","15","19","20","17","24","27","08"
"106000082","25","20","27","33","17","04","06"
"106000083","16","25","02","09","07","17","07"
"106000084","10","08","21","11","12","06","06"
"106000085","11","35","17","33","30","10","08"
"106000086","24","34","26","05","07","38","03"
"106000087","19","13","14","38","24","32","01"
"106000088","09","19","26","02","29","31","01"
"106000089","31","09","01","21","27","16","05"
"106000090","19","20","18","23","08","37","08"
"106000091","15","04","28","17","20","25","01"
"106000092","11","38","20","21","13","01","02"
"106000093","26","09","37","30","16","18","05"
"106000094","14","34","17","28","29","20","05"
"106000095","14","20","13","10","17","21","02"
"106000096","08","34","13","28","29","07","02"
"106000097","20","26","24","19","36","17","03"
"106000098","20","17","03","22","04","07","05"
"106000099","38","16","15","03","23","10","03"
"106000100","30","01","12","24","06","25","03"
"106000101","28","03","01","24","17","07","07"
"106000102","23","36","03","08","24","22","04"
"106000103","15","10","16","02","21","12","05"
"106000104","14","23","29","01","28","18","07"
"107000001","13","15","37","30","16","32","06"
"107000002","12","21","02","24","34","37","05"
"107000003","03","06","31","11","26","38","06"
"107000004","05","19","38","25","12","08","03"
"107000005","13","16","32","26","06","33","03"
"107000006","11","38","16","05","23","17","02"
"107000007","06","38","28","13","10","09","06"
"107000008","20","29","14","36","38","09","04"
"107000009","26","32","02","37","33","08","07"
"107000010","02","26","17","36","19","13","06"
"107000011","09","27","25","10","24","33","02"
"107000012","06","24","14","04","11","18","05"
"107000013","33","17","25","01","08","06","02"
"107000014","01","15","08","19","14","11","03"
"107000015","05","26","36","12","08","30","04"
"107000016","05","27","16","07","18","03","01"
"107000017","06","19","26","33","12","05","06"
"107000018","32","31","25","12","36","22","02"
"107000019","38","13","20","31","12","22","02"
"107000020","01","31","24","12","25","35","04"
"107000021","19","13","08","36","02","22","01"
"107000022","04","24","01","16","28","19","06"
"107000023","34","13","23","38","21","16","06"
"107000024","15","13","34","24","33","08","07"
"107000025","14","15","22","32","11","13","02"
"107000026","36","13","14","08","19","24","02"
"107000027","22","28","30","18","09","29","02"
"107000028","15","19","38","06","34","37","03"
"107000029","23","03","21","01","13","38","02"
"107000030","12","09","21","10","37","24","07"
"107000031","20","38","24","19","32","23","01"
"107000032","18","15","09","33","29","04","07"
"107000033","36","03","13","21","07","16","07"
"107000034","26","35","27","18","08","19","02"
"107000035","04","18","08","12","16","22","02"
"107000036","06","26","09","12","10","18","05"
"107000037","28","05","33","15","35","08","06"
"107000038","13","36","22","09","08","18","08"
"107000039","12","27","30","32","05","37","07"
"107000040","11","38","22","24","10","17","04"
"107000041","35","04","36","07","16","21","01"
"107000042","22","29","38","24","15","05","08"
"107000043","26","14","09","12","32","20","06"
"107000044","26","02","23","03","38","13","07"
"107000045","31","04","25","33","17","27","07"
"107000046","01","31","18","24","30","27","04"
"107000047","23","16","27","20","04","17","04"
"107000048","06","23","05","12","32","20","02"
"107000049","09","01","10","07","17","16","06"
"107000050","14","31","36","24","34","19","02"
"107000051","33","27","35","38","06","22","08"
"107000052","28","25","18","06","24","15","05"
"107000053","02","11","04","19","07","32","05"
"107000054","15","22","27","19","38","03","06"
"107000055","20","10","23","01","07","24","01"
"107000056","12","04","25","27","14","16","03"
"107000057","29","11","19","33","05","07","06"
"107000058","01","24","30","26","08","37","05"
"107000059","23","04","17","28","03","32","01"
"107000060","31","25","08","24","06","22","02"
"107000061","10","03","09","24","31","28","06"
"107000062","10","06","20","25","14","26","04"
"107000063","34","13","20","38","27","05","02"
"107000064","29","26","36","09","10","03","05"
"107000065","35","03","25","16","19","36","02"
"107000066","19","33","34","38","27","24","06"
"107000067","19","08","13","35","04","30","04"
"107000068","11","36","02","20","18","15","06"
"107000069","31","38","13","22","03","04","04"
"107000070","29","33","36","19","05","04","02"
"107000071","01","17","13","12","29","09","03"
"107000072","22","32","24","25","23","34","02"
"107000073","33","24","36","10","22","31","05"
"107000074","14","21","24","29","31","32","05"
"107000075","02","24","15","12","03","21","03"
"107000076","32","25","31","35","22","34","02"
"107000077","07","28","06","09","22","33","01"
"107000078","02","32","24","04","38","23","01"
"107000079","18","02","37","21","25","31","08"
"107000080","26","24","15","28","06","30","03"
"107000081","36","21","24","16","09","29","03"
"107000082","19","21","06","14","16","12","06"
"107000083","13","28","04","03","20","23","07"
"107000084","35","32","20","04","12","36","01"
"107000085","15","07","14","11","06","34","01"
"107000086","04","26","37","20","38","13","02"
"107000087","33","11","20","34","03","35","02"
"107000088","38","12","25","08","23","27","06"
"107000089","30","20","17","13","24","19","02"
"107000090","16","19","25","04","11","29","01"
"107000091","36","02","13","05","03","18","08"
"107000092","17","22","33","38","20","18","08"
"107000093","22","25","10","06","38","18","05"
"107000094","15","01","21","33","03","02","07"
"107000095","32","31","30","25","16","01","07"
"107000096","02","18","28","35","26","10","01"
"107000097","22","07","20","21","17","23","04"
"107000098","24","13","16","21","04","38","02"
"107000099","01","06","17","35","10","33","07"
"107000100","03","22","02","18","09","35","08"
"107000101","32","10","14","31","18","27","02"
"107000102","13","28","12","07","27","37","06"
"107000103","13","22","23","12","19","03","01"
"107000104","37","25","03","19","24","31","06"
"107000105","11","09","28","23","12","36","04"
"108000001","21","24","26","03","32","23","03"
"108000002","28","11","38","25","10","17","03"
"108000003","36","37","17","05","03","02","05"
"108000004","19","12","26","28","02","11","07"
"108000005","08","15","12","13","07","30","08"
"108000006","04","15","05","02","35","27","03"
"108000007","25","08","22","17","37","20","02"
"108000008","25","22","32","20","29","31","03"
"108000009","19","20","29","17","36","26","01"
"108000010","06","37","07","13","28","15","03"
"108000011","27","09","26","21","36","01","08"
"108000012","16","02","29","17","13","36","01"
"108000013","14","05","09","23","29","27","02"
"108000014","03","07","28","24","19","04","04"
"108000015","06","37","05","34","33","13","04"
"108000016","30","02","04","24","10","08","07"
"108000017","19","23","03","27","04","26","08"
"108000018","21","30","17","02","19","27","02"
"108000019","19","14","07","31","28","34","05"
"108000020","15","27","33","21","11","28","06"
"108000021","33","23","36","04","09","21","04"
"108000022","11","21","02","22","28","10","07"
"108000023","22","36","06","10","20","19","06"
"108000024","24","20","27","06","03","07","04"
"108000025","31","04","34","22","36","21","02"
"108000026","11","36","10","28","01","15","08"
"108000027","12","05","04","38","24","21","03"
"108000028","36","31","12","05","03","35","01"
"108000029","22","13","20","26","02","21","01"
"108000030","15","04","26","16","35","27","04"
"108000031","23","28","22","04","01","30","02"
"108000032","02","36","16","31","15","03","04"
"108000033","16","02","03","25","37","38","07"
"108000034","06","27","29","28","38","03","01"
"108000035","04","21","07","34","27","16","04"
"108000036","36","38","15","18","24","01","06"
"108000037","08","07","10","15","23","17","03"
"108000038","05","33","13","17","23","06","02"
"108000039","07","25","09","08","12","05","06"
"108000040","18","15","19","03","22","26","02"
"108000041","30","09","03","29","27","23","01"
"108000042","13","31","10","35","15","04","01"
"108000043","04","06","13","36","37","10","08"
"108000044","23","24","35","29","38","20","01"
"108000045","19","16","09","07","21","14","05"
"108000046","38","29","07","14","32","36","05"
"108000047","21","26","37","11","35","33","04"
"108000048","33","19","13","34","36","11","01"
"108000049","21","16","14","19","30","03","02"
"108000050","14","34","23","27","36","35","03"
"108000051","05","17","29","11","34","02","05"
"108000052","17","27","28","16","14","02","01"
"108000053","22","33","23","38","24","34","04"
"108000054","35","24","06","25","18","05","02"
"108000055","18","19","28","06","16","04","02"
"108000056","29","34","30","18","26","10","05"
"108000057","20","02","17","38","14","03","03"
"108000058","03","08","06","13","02","21","07"
"108000059","37","32","25","01","19","23","02"
"108000060","11","29","14","07","04","36","04"
"108000061","11","31","32","37","24","25","08"
"108000062","16","01","14","30","20","07","04"
"108000063","38","08","19","07","15","34","08"
"108000064","36","02","31","37","06","29","08"
"108000065","31","17","27","23","03","05","01"
"108000066","29","06","18","31","19","10","06"
"108000067","02","03","25","09","07","27","05"
"108000068","28","22","18","07","03","35","05"
"108000069","16","23","08","21","14","01","01"
"108000070","25","02","28","11","08","12","08"
"108000071","08","32","01","13","21","26","01"
"108000072","34","25","19","13","36","26","06"
"108000073","29","13","28","20","02","34","02"
"108000074","02","04","21","11","16","29","03"
"108000075","08","12","27","24","31","26","01"
"108000076","36","23","27","32","30","21","03"
"108000077","14","17","20","22","23","13","08"
"108000078","18","34","21","33","27","03","05"
"108000079","19","34","28","11","13","30","04"
"108000080","29","27","15","05","31","36","04"
"108000081","30","08","06","14","20","27","03"
"108000082","16","13","33","15","14","31","04"
"108000083","04","22","35","20","02","38","08"
"108000084","20","05","23","07","27","13","08"
"108000085","22","08","06","19","32","30","02"
"108000086","18","26","20","21","05","32","05"
"108000087","02","26","06","29","04","12","06"
"108000088","30","08","13","07","26","15","04"
"108000089","02","38","18","32","22","31","03"
"108000090","26","16","22","29","09","25","04"
"108000091","09","28","22","17","15","07","01"
"108000092","06","32","19","29","28","08","02"
"108000093","31","05","37","26","03","20","04"
"108000094","31","16","17","06","28","24","05"
"108000095","08","21","27","36","33","31","07"
"108000096","24","30","11","08","02","25","06"
"108000097","05","26","21","15","28","03","06"
"108000098","34","01","14","16","25","21","06"
"108000099","12","09","21","32","13","30","07"
"108000100","14","06","30","29","19","31","01"
"108000101","28","17","27","23","01","33","06"
"108000102","13","12","35","28","25","30","03"
"108000103","12","05","13","38","19","27","05"
"108000104","11","13","26","19","15","31","07"
"109000001","07","16","12","30","03","20","08"
"109000002","31","14","20","23","19","06","07"
"109000003","07","21","24","15","08","01","03"
"109000004","27","18","28","12","13","19","03"
"109000005","01","32","27","38","09","35","04"
"109000006","27","20","29","12","36","33","01"
"109000007","18","25","32","35","26","31","04"
"109000008","28","02","14","29","37","33","03"
"109000009","18","16","17","31","36","34","04"
"109000010","35","34","10","24","18","29","02"
"109000011","16","26","29","24","09","05","04"
"109000012","21","04","12","19","14","16","08"
"109000013","10","07","19","28","05","17","01"
"109000014","09","21","36","24","22","10","01"
"109000015","03","10","33","08","17","11","03"
"109000016","14","30","08","01","24","06","03"
"109000017","22","31","15","10","03","20","04"
"109000018","31","13","38","25","30","33","08"
"109000019","38","03","04","09","34","24","01"
"109000020","27","18","30","19","22","35","01"
"109000021","26","07","10","16","33","02","05"
"109000022","11","04","13","34","31","19","07"
"109000023","04","27","16","23","30","33","06"
"109000024","37","25","34","30","04","16","02"
"109000025","33","10","35","15","14","31","04"
"109000026","09","12","33","36","31","11","05"
"109000027","17","37","26","16","23","19","08"
"109000028","33","30","31","01","14","28","02"
"109000029","01","03","16","12","33","35","01"
"109000030","19","18","22","37","10","11","01"
"109000031","30","25","20","06","17","03","05"
"109000032","17","38","12","05","23","20","07"
"109000033","10","15","16","17","26","18","06"
"109000034","33","03","13","15","01","17","01"
"109000035","07","31","30","15","11","12","06"
"109000036","19","31","23","02","32","35","07"
"109000037","20","05","23","21","36","25","03"
"109000038","14","32","25","28","15","34","08"
"109000039","12","24","17","35","30","34","02"
"109000040","35","04","27","36","11","25","08"
"109000041","24","07","35","04","27","33","08"
"109000042","28","29","03","18","04","14","04"
"109000043","35","08","02","04","07","18","06"
"109000044","04","01","25","19","13","21","08"
"109000045","04","38","06","37","18","26","01"
"109000046","01","16","08","33","15","28","06"
"109000047","38","22","26","27","06","17","04"
"109000048","20","28","14","16","32","23","07"
"109000049","12","25","20","27","06","37","05"
"109000050","21","07","10","23","27","24","01"
"109000051","27","24","22","17","36","15","06"
"109000052","08","19","01","27","26","38","08"
"109000053","02","28","30","05","07","38","05"
"109000054","24","31","32","15","30","35","08"
"109000055","35","24","17","29","12","03","04"
"109000056","11","26","03","02","18","31","03"
"109000057","35","14","13","06","31","33","08"
"109000058","37","20","15","26","04","22","01"
